,Unique_id,Reference Date,Target End Date,GT,WIS,MAE,MSE,MAPE,NMSE
13329,Y_3278,1942-09-05,1942-09-19,0.0,1.3951567938004024,0.00729485004150252,5.321483712800931e-05,,
13330,Y_3278,1942-09-05,1942-09-26,0.0,1.4157299335775386,0.00729485004150252,5.321483712800931e-05,,
13331,Y_3278,1942-09-05,1942-10-03,0.0,1.4360082353179457,0.00729485004150252,5.321483712800931e-05,,
13332,Y_3279,1943-03-27,1943-04-03,0.0,0.3922294588239073,0.010415163033932565,0.0001084756210233954,,
13333,Y_3279,1943-03-27,1943-04-10,0.0,0.3931888791655504,0.010415163033932565,0.0001084756210233954,,
13334,Y_3279,1943-03-27,1943-04-17,0.0,0.394145958962882,0.010415163033932565,0.0001084756210233954,,
13335,Y_3279,1943-03-27,1943-04-24,0.0,0.3951007152623363,0.010415163033932565,0.0001084756210233954,,
13336,Y_328,1939-03-04,1939-03-11,0.0,0.4335188463742256,3.432030099912308e-05,1.1778830606704084e-09,,
13337,Y_328,1939-03-04,1939-03-18,0.0,0.4510955743826058,3.372115892617788e-05,1.1371165593245461e-09,,
13338,Y_328,1939-03-04,1939-03-25,0.0,0.4591102987248243,1.8759206258337417e-05,3.519078194428457e-10,,
13339,Y_328,1939-03-04,1939-04-01,0.0,0.4635044017685284,1.8759206258337417e-05,3.519078194428457e-10,,
13340,Y_3280,1944-01-01,1944-01-08,0.0,0.3202358944264244,0.0,0.0,,
13341,Y_3280,1944-01-01,1944-01-15,0.0,0.3202358944264244,0.0,0.0,,
13342,Y_3280,1944-01-01,1944-01-22,0.0,0.3202358944264244,0.0,0.0,,
13343,Y_3280,1944-01-01,1944-01-29,0.0,0.3202358944264244,0.0,0.0,,
13344,Y_3281,1944-08-05,1944-08-12,0.0,0.38899728157505553,0.059080570898940574,0.003490513857744744,,
13345,Y_3281,1944-08-05,1944-08-19,0.0,0.3822614723255548,0.05611490319939984,0.0031488823610780143,,
13346,Y_3281,1944-08-05,1944-08-26,0.0,0.39195647077107515,0.0598449595516036,0.003581419183733071,,
13347,Y_3281,1944-08-05,1944-09-02,0.0,0.39972129120998434,0.06285244638807515,0.003950430016965861,,
13348,Y_3282,2021-07-24,2021-07-31,0.0,1654.7012419077882,2.33382444327703e-294,0.0,,
13349,Y_3282,2021-07-24,2021-08-07,0.0,3093.423281286889,2.33382444327703e-294,0.0,,
13350,Y_3282,2021-07-24,2021-08-14,0.0,4428.822339538916,2.33382444327703e-294,0.0,,
13351,Y_3282,2021-07-24,2021-08-21,0.0,5639.593484153156,2.33382444327703e-294,0.0,,
13352,Y_3283,2022-01-01,2022-01-08,0.0,655.9594912843927,8.6248570791662e-272,0.0,,
13353,Y_3283,2022-01-01,2022-01-15,0.0,1273.9777107770485,1.4359757801575965e-271,0.0,,
13354,Y_3283,2022-01-01,2022-01-22,0.0,1879.717466698469,1.8173048386453176e-271,0.0,,
13355,Y_3283,2022-01-01,2022-01-29,0.0,2452.3276738111695,2.070860842289668e-271,0.0,,
13356,Y_3284,2022-05-21,2022-05-28,0.0,1703.2443067372944,1.057292695029957e-220,0.0,,
13357,Y_3284,2022-05-21,2022-06-04,0.0,3027.216497079691,1.5534935030844042e-220,0.0,,
13358,Y_3284,2022-05-21,2022-06-11,0.0,4176.776002551181,1.7863668058805712e-220,0.0,,
13359,Y_3284,2022-05-21,2022-06-18,0.0,5174.088513822579,1.8956571864581957e-220,0.0,,
13360,Y_3285,2022-11-19,2022-11-26,0.0,3089.734315518293,0.0858669155331691,0.0073731271831803955,,
13361,Y_3285,2022-11-19,2022-12-03,0.0,6351.810755729009,0.0858669155331691,0.0073731271831803955,,
13362,Y_3285,2022-11-19,2022-12-10,0.0,8434.721378769793,0.0858669155331691,0.0073731271831803955,,
13363,Y_3285,2022-11-19,2022-12-17,0.0,10096.709541948416,0.0858669155331691,0.0073731271831803955,,
13364,Y_3286,2023-04-15,2023-04-22,0.0,230.11223085279153,3.4652993652347925,12.008299690696656,,
13365,Y_3286,2023-04-15,2023-04-29,0.0,482.56587157583755,2.9838889915390774,8.903593513828092,,
13366,Y_3286,2023-04-15,2023-05-06,0.0,700.3899088985845,4.713110151127007,22.21340729665644,,
13367,Y_3286,2023-04-15,2023-05-13,0.0,915.1272020517464,4.241943430395138,17.99408406667247,,
13368,Y_3287,2021-07-17,2021-07-24,0.0,84.72082466300871,8.89946520813014e-05,7.920048099071883e-09,,
13369,Y_3287,2021-07-17,2021-07-31,0.0,85.21914824244588,3.5948406864056005e-05,1.292287956063709e-09,,
13370,Y_3287,2021-07-17,2021-08-07,0.0,88.6730720467185,3.5948406864056005e-05,1.292287956063709e-09,,
13371,Y_3287,2021-07-17,2021-08-14,0.0,91.99741400963785,3.5948406864056005e-05,1.292287956063709e-09,,
13372,Y_3288,2021-11-27,2021-12-04,0.0,210.22221009583325,0.0,0.0,,
13373,Y_3288,2021-11-27,2021-12-11,0.0,297.2991006295736,0.0,0.0,,
13374,Y_3288,2021-11-27,2021-12-18,0.0,364.1155487654021,0.0,0.0,,
13375,Y_3288,2021-11-27,2021-12-25,0.0,420.4444201916665,0.0,0.0,,
13376,Y_3289,2022-05-21,2022-05-28,0.0,349.16025099768893,0.008998767294053451,8.097781281252607e-05,,
13377,Y_3289,2022-05-21,2022-06-04,0.0,372.06877285922747,0.008998767294053451,8.097781281252607e-05,,
13378,Y_3289,2022-05-21,2022-06-11,0.0,393.64636490262734,0.008998767294053451,8.097781281252607e-05,,
13379,Y_3289,2022-05-21,2022-06-18,0.0,414.1011323108489,0.008998767294053451,8.097781281252607e-05,,
13380,Y_329,1939-06-03,1939-06-10,0.0,0.5507124373257305,0.01785998933611979,0.0003189792190863127,,
13381,Y_329,1939-06-03,1939-06-17,0.0,0.6093882939659624,0.02498541138836972,0.0006242707822460753,,
13382,Y_329,1939-06-03,1939-06-24,0.0,0.6263390865540046,0.02782817005228503,0.0007744070484588934,,
13383,Y_329,1939-06-03,1939-07-01,0.0,0.633971699362018,0.028962317161327338,0.000838815815353316,,
13384,Y_3290,2022-11-05,2022-11-12,0.0,315.2809437180668,0.007745293997266176,5.998957910408746e-05,,
13385,Y_3290,2022-11-05,2022-11-19,0.0,324.9733498037712,0.007745293997266176,5.998957910408746e-05,,
13386,Y_3290,2022-11-05,2022-11-26,0.0,334.38493137565627,0.007745293997266176,5.998957910408746e-05,,
13387,Y_3290,2022-11-05,2022-12-03,0.0,343.5387696415125,0.007745293997266176,5.998957910408746e-05,,
13388,Y_3291,2023-03-25,2023-04-01,0.0,53.86012910855172,0.2755535543503671,0.07592976131512072,,
13389,Y_3291,2023-03-25,2023-04-08,0.0,54.47069981904652,0.2755535543503671,0.07592976131512072,,
13390,Y_3291,2023-03-25,2023-04-15,0.0,55.07449917143915,0.2755535543503671,0.07592976131512072,,
13391,Y_3291,2023-03-25,2023-04-22,0.0,55.671747577536514,0.2755535543503671,0.07592976131512072,,
13392,Y_3292,1929-05-18,1929-05-25,0.0,7.926003915669323,0.0022883198140607373,5.236407571422967e-06,,
13393,Y_3292,1929-05-18,1929-06-01,0.0,8.578550171837128,0.0022883198140607373,5.236407571422967e-06,,
13394,Y_3292,1929-05-18,1929-06-08,0.0,9.18485113613236,0.0022883198140607373,5.236407571422967e-06,,
13395,Y_3292,1929-05-18,1929-06-15,0.0,9.753534917577637,0.0022883198140607373,5.236407571422967e-06,,
13396,Y_3293,1929-12-21,1929-12-28,0.0,9.571031427985906,1.867125338415816,3.4861570293543753,,
13397,Y_3293,1929-12-21,1930-01-04,0.0,10.605545903845975,2.149740196654923,4.621382913113947,,
13398,Y_3293,1929-12-21,1930-01-11,0.0,11.651226875948218,2.4323550548940265,5.916351113068522,,
13399,Y_3293,1929-12-21,1930-01-18,0.0,12.771595729207716,2.7149699131331335,7.371061629218135,,
13400,Y_3294,1930-05-17,1930-05-24,7.0,11.059421970664893,1.9796721202900267,3.91910170385361,0.2828103028985752,0.42656889293644734
13401,Y_3294,1930-05-17,1930-05-31,0.0,20.60130888269202,4.517845226969983,20.410925494855455,,2.2215973327733827
13402,Y_3294,1930-05-17,1930-06-07,0.0,20.761643681016228,4.5563016398672564,20.75988463345705,,2.25957927983206
13403,Y_3294,1930-05-17,1930-06-14,0.0,22.55796863848822,4.9414445676213115,24.41787441487417,,2.6577278274692975
13404,Y_3295,1931-04-18,1931-04-25,0.0,3.417441579106553,1.0368162028473275e-05,1.0749878384867505e-10,,
13405,Y_3295,1931-04-18,1931-05-02,0.0,3.582127131308059,1.0368162028473275e-05,1.0749878384867505e-10,,
13406,Y_3295,1931-04-18,1931-05-09,0.0,3.7395671688819623,1.0368162028473275e-05,1.0749878384867505e-10,,
13407,Y_3295,1931-04-18,1931-05-16,0.0,3.8906413899646553,1.0368162028473275e-05,1.0749878384867505e-10,,
13408,Y_3296,1931-07-11,1931-07-18,0.0,9.119235219512538,0.22413915076597152,0.05023835890609091,,
13409,Y_3296,1931-07-11,1931-07-25,0.0,10.07050851231595,0.22413915076597152,0.05023835890609091,,
13410,Y_3296,1931-07-11,1931-08-01,0.0,10.939229796849816,0.22413915076597152,0.05023835890609091,,
13411,Y_3296,1931-07-11,1931-08-08,0.0,11.743762494933348,0.22413915076597152,0.05023835890609091,,
13412,Y_3297,1932-04-30,1932-05-07,0.0,2.3776538035689776,0.0,0.0,,
13413,Y_3297,1932-04-30,1932-05-14,0.0,2.6402805290779883,0.0,0.0,,
13414,Y_3297,1932-04-30,1932-05-21,0.0,3.186460637450354,0.0,0.0,,
13415,Y_3297,1932-04-30,1932-05-28,0.0,3.5029481518171157,0.0,0.0,,
13416,Y_3298,1932-07-02,1932-07-09,0.0,9.317744267687228,7.614631072407676e-14,5.798260636887648e-27,,
13417,Y_3298,1932-07-02,1932-07-16,0.0,11.394974903138715,7.614631072407676e-14,5.798260636887648e-27,,
13418,Y_3298,1932-07-02,1932-07-23,0.0,13.148024484625209,7.614631072407676e-14,5.798260636887648e-27,,
13419,Y_3298,1932-07-02,1932-07-30,0.0,14.693387718747736,7.614631072407676e-14,5.798260636887648e-27,,
13420,Y_3299,1932-11-19,1932-11-26,0.0,8.770148297928774,1.008258212551814,1.016584623178179,,
13421,Y_3299,1932-11-19,1932-12-03,0.0,9.3517375756923,1.2365811402763356,1.5291329164871224,,
13422,Y_3299,1932-11-19,1932-12-10,0.0,10.085598782969543,1.464904068000859,2.1459439284454653,,
13423,Y_3299,1932-11-19,1932-12-17,0.0,10.8162407478002,1.6932269957253823,2.8670176590532037,,
13424,Y_33,2023-04-15,2023-04-22,0.0,261.63577243879496,33.42857154680059,1117.469395659566,,
13425,Y_33,2023-04-15,2023-04-29,0.0,261.63577243879496,33.42857154680059,1117.469395659566,,
13426,Y_33,2023-04-15,2023-05-06,0.0,261.63577243879496,33.42857154680059,1117.469395659566,,
13427,Y_33,2023-04-15,2023-05-13,0.0,261.63577243879496,33.42857154680059,1117.469395659566,,
13428,Y_330,1939-10-07,1939-10-14,0.0,0.7990814818430558,0.0016773553338188343,2.813520915890493e-06,,
13429,Y_330,1939-10-07,1939-10-21,0.0,0.7993336133920179,0.0012692019549431417,1.6108736024314926e-06,,
13430,Y_330,1939-10-07,1939-10-28,0.0,0.8189729091364035,0.0013685185262914267,1.8728429568028583e-06,,
13431,Y_330,1939-10-07,1939-11-04,0.0,0.8291718658334387,0.0013443516766341974,1.8072814304691775e-06,,
13432,Y_3300,1934-05-26,1934-06-02,0.0,7.624588571016015,0.14922461487494706,0.02226798568457627,,
13433,Y_3300,1934-05-26,1934-06-09,0.0,8.022932572696124,0.14922461487494706,0.02226798568457627,,
13434,Y_3300,1934-05-26,1934-06-16,0.0,8.402384983228666,0.14922461487494706,0.02226798568457627,,
13435,Y_3300,1934-05-26,1934-06-23,0.0,8.765403071879762,0.14922461487494706,0.02226798568457627,,
13436,Y_3301,1935-02-09,1935-02-16,0.0,4.69195362271203,4.1493244388291797e-07,1.7216893298665088e-13,,
13437,Y_3301,1935-02-09,1935-02-23,0.0,4.988618516287503,4.1493244388291797e-07,1.7216893298665088e-13,,
13438,Y_3301,1935-02-09,1935-03-02,0.0,5.268605185745002,4.1493244388291797e-07,1.7216893298665088e-13,,
13439,Y_3301,1935-02-09,1935-03-09,0.0,5.534445455914568,4.1493244388291797e-07,1.7216893298665088e-13,,
13440,Y_3302,1935-04-20,1935-04-27,0.0,5.3460014360688755,1.462817662374491e-169,0.0,,
13441,Y_3302,1935-04-20,1935-05-04,0.0,6.143436619977382,8.282438410753072e-170,0.0,,
13442,Y_3302,1935-04-20,1935-05-11,0.0,6.2413664348125835,3.0134441263800503e-170,0.0,,
13443,Y_3302,1935-04-20,1935-05-18,0.0,7.017714161558778,8.779018666890618e-170,0.0,,
13444,Y_3303,1935-08-24,1935-08-31,0.0,7.176413086634362,7.17475066463743e-08,5.147704709971525e-15,,
13445,Y_3303,1935-08-24,1935-09-07,0.0,7.931928100634445,7.17475066463743e-08,5.147704709971525e-15,,
13446,Y_3303,1935-08-24,1935-09-14,0.0,8.621488386378719,7.17475066463743e-08,5.147704709971525e-15,,
13447,Y_3303,1935-08-24,1935-09-21,0.0,9.259840203733514,7.17475066463743e-08,5.147704709971525e-15,,
13448,Y_3304,1935-12-28,1936-01-04,0.0,4.334572929250655,4.381381704251867e-06,1.9196505638352993e-11,,
13449,Y_3304,1935-12-28,1936-01-11,0.0,4.455354321211788,1.8327744933822577e-06,3.3590623435925913e-12,,
13450,Y_3304,1935-12-28,1936-01-18,0.0,5.039195845985176,3.582184656697793e-06,1.2832046914681084e-11,,
13451,Y_3304,1935-12-28,1936-01-25,0.0,5.884939641193145,7.224180763178982e-07,5.218878769908527e-13,,
13452,Y_3305,1937-05-22,1937-05-29,0.0,5.671468366679299,1.182506780850986e-06,1.3983222867585618e-12,,
13453,Y_3305,1937-05-22,1937-06-05,0.0,6.304755887242923,1.182506780850986e-06,1.3983222867585618e-12,,
13454,Y_3305,1937-05-22,1937-06-12,0.0,6.879995650417544,1.182506780850986e-06,1.3983222867585618e-12,,
13455,Y_3305,1937-05-22,1937-06-19,0.0,7.410717474916353,1.182506780850986e-06,1.3983222867585618e-12,,
13456,Y_3306,1937-10-30,1937-11-06,0.0,5.359658263304084,0.8242260883757986,0.6793486447592697,,
13457,Y_3306,1937-10-30,1937-11-13,0.0,6.006635154221484,1.031056212204101,1.063076912724668,,
13458,Y_3306,1937-10-30,1937-11-20,0.0,6.7361217514336476,1.2378863360324033,1.532362580935728,,
13459,Y_3306,1937-10-30,1937-11-27,0.0,7.463409067297498,1.4447164598607056,2.08720564939245,,
13460,Y_3307,1938-03-26,1938-04-02,0.0,3.2724921501466775,7.622563727120702e-08,5.810347777401625e-15,,
13461,Y_3307,1938-03-26,1938-04-09,0.0,3.538628898781258,7.622563727120702e-08,5.810347777401625e-15,,
13462,Y_3307,1938-03-26,1938-04-16,0.0,3.78610407854446,7.622563727120702e-08,5.810347777401625e-15,,
13463,Y_3307,1938-03-26,1938-04-23,0.0,4.018367044417281,7.622563727120702e-08,5.810347777401625e-15,,
13464,Y_3308,1938-06-25,1938-07-02,3.0,14.383629303047188,2.8177900569610497,7.939940805108556,0.9392633523203499,3.6296872251924825
13465,Y_3308,1938-06-25,1938-07-09,2.0,21.828282545950785,4.7585609677133025,22.643902483444563,2.3792804838566513,10.351498278146087
13466,Y_3308,1938-06-25,1938-07-16,4.0,10.850927551445073,1.5585112360321256,2.428957272838384,0.3896278090080314,1.1103804675832611
13467,Y_3308,1938-06-25,1938-07-23,0.0,28.609253137549928,6.24819531549003,39.03994470051155,,17.846831863090994
13468,Y_3309,1939-06-10,1939-06-17,0.0,5.513891135471348,5.29959720834849e-07,2.8085730570735113e-13,,
13469,Y_3309,1939-06-10,1939-06-24,0.0,5.696347994792657,1.2859972445905065e-07,1.653788913094375e-14,,
13470,Y_3309,1939-06-10,1939-07-01,0.0,6.474877493917821,3.6042370661594287e-07,1.2990524829077526e-13,,
13471,Y_3309,1939-06-10,1939-07-08,0.0,7.392908578837996,1.619936660258073e-07,2.624194783248079e-14,,
13472,Y_331,1940-05-11,1940-05-18,0.0,2.77605552175307,0.019424049315778177,0.00037729369182178265,,
13473,Y_331,1940-05-11,1940-05-25,0.0,2.8713435308840847,0.018168497905905193,0.0003300943161568814,,
13474,Y_331,1940-05-11,1940-06-01,0.0,2.9521764714208807,0.01699410410211147,0.00028879957423340194,,
13475,Y_331,1940-05-11,1940-06-08,0.0,3.0211129055865373,0.015895621956702057,0.0002526707973903885,,
13476,Y_3310,1939-11-11,1939-11-18,0.0,4.962866773841621,0.7159554167323279,0.5125921587483613,,
13477,Y_3310,1939-11-11,1939-11-25,0.0,5.570485346077823,0.9084936724750374,0.8253607529271806,,
13478,Y_3310,1939-11-11,1939-12-02,0.0,6.22657669407102,1.101031928217747,1.21227130695489,,
13479,Y_3310,1939-11-11,1939-12-09,0.0,6.916854062795443,1.2935701839604565,1.6733238208314893,,
13480,Y_3311,1940-04-06,1940-04-13,0.0,2.391176789143597,2.737e-321,0.0,,
13481,Y_3311,1940-04-06,1940-04-20,0.0,2.68864716723745,1.41e-321,0.0,,
13482,Y_3311,1940-04-06,1940-04-27,0.0,3.232142679396055,2.055e-321,0.0,,
13483,Y_3311,1940-04-06,1940-05-04,0.0,3.5715079129166694,1.74e-321,0.0,,
13484,Y_3312,1940-06-15,1940-06-22,0.0,4.706483272603835,0.015975902833685586,0.00025522947135136315,,
13485,Y_3312,1940-06-15,1940-06-29,0.0,4.923617973163595,0.015975902833685586,0.00025522947135136315,,
13486,Y_3312,1940-06-15,1940-07-06,0.0,5.131570777826221,0.015975902833685586,0.00025522947135136315,,
13487,Y_3312,1940-06-15,1940-07-13,0.0,5.331416487544399,0.015975902833685586,0.00025522947135136315,,
13488,Y_3313,1941-01-18,1941-01-25,0.0,3.700960458803744,0.5701799049862508,0.32510512405013003,,
13489,Y_3313,1941-01-18,1941-02-01,0.0,4.003680444522708,0.6736804363449709,0.45384533031395036,,
13490,Y_3313,1941-01-18,1941-02-08,0.0,4.351464896919943,0.77718096770369,0.6040102565608442,,
13491,Y_3313,1941-01-18,1941-02-15,0.0,4.704862246960444,0.8806814990624101,0.7755999027908138,,
13492,Y_3314,1941-06-07,1941-06-14,0.0,3.795696301450091,0.00016901432538232565,2.8565842184442647e-08,,
13493,Y_3314,1941-06-07,1941-06-21,0.0,4.083214251583613,0.00016901432538232565,2.8565842184442647e-08,,
13494,Y_3314,1941-06-07,1941-06-28,0.0,4.351777372739735,0.00016901432538232565,2.8565842184442647e-08,,
13495,Y_3314,1941-06-07,1941-07-05,0.0,4.604703414875041,0.00016901432538232565,2.8565842184442647e-08,,
13496,Y_3315,1941-12-13,1941-12-20,0.0,2.9096110090231715,2.905022837749796e-210,0.0,,
13497,Y_3315,1941-12-13,1941-12-27,0.0,2.9332789073836523,1.0516852151594898e-210,0.0,,
13498,Y_3315,1941-12-13,1942-01-03,0.0,3.135592346902403,1.589336681285011e-210,0.0,,
13499,Y_3315,1941-12-13,1942-01-10,0.0,3.5930121817896743,2.061334532422326e-210,0.0,,
13500,Y_3316,1942-06-06,1942-06-13,0.0,4.377790693742597,4.643533827623478e-07,2.156240640828355e-13,,
13501,Y_3316,1942-06-06,1942-06-20,0.0,4.7472108608163905,4.643533827623478e-07,2.156240640828355e-13,,
13502,Y_3316,1942-06-06,1942-06-27,0.0,5.089889051228653,4.643533827623478e-07,2.156240640828355e-13,,
13503,Y_3316,1942-06-06,1942-07-04,0.0,5.410908440262624,4.643533827623478e-07,2.156240640828355e-13,,
13504,Y_3317,1942-10-03,1942-10-10,0.0,4.008943561622351,0.00022629590014985288,5.120983442463218e-08,,
13505,Y_3317,1942-10-03,1942-10-17,0.0,4.208247410592162,0.00022629590014985288,5.120983442463218e-08,,
13506,Y_3317,1942-10-03,1942-10-24,0.0,4.3985297221892035,0.00022629590014985288,5.120983442463218e-08,,
13507,Y_3317,1942-10-03,1942-10-31,0.0,4.580914850481069,0.00022629590014985288,5.120983442463218e-08,,
13508,Y_3318,1943-03-06,1943-03-13,0.0,2.105887943553831,0.00084951553838419,7.216766499561802e-07,,
13509,Y_3318,1943-03-06,1943-03-20,0.0,2.237882594475651,0.0009698865176951972,9.406798572069162e-07,,
13510,Y_3318,1943-03-06,1943-03-27,0.0,2.308368337572814,0.0009869423242174062,9.740551513316557e-07,,
13511,Y_3318,1943-03-06,1943-04-03,0.0,2.3704602703317574,0.0009893590241378365,9.788312786429721e-07,,
13512,Y_3319,1943-07-03,1943-07-10,0.0,7.46594680641616,3.459843770689665e-177,0.0,,
13513,Y_3319,1943-07-03,1943-07-17,0.0,8.061216266437365,4.550914643517542e-177,0.0,,
13514,Y_3319,1943-07-03,1943-07-24,0.0,8.227253782555659,2.0415710352499933e-177,0.0,,
13515,Y_3319,1943-07-03,1943-07-31,0.0,9.552649981793378,2.9417204383774307e-177,0.0,,
13516,Y_332,1941-02-01,1941-02-08,0.0,0.8106029581074713,4.538062386581628e-06,2.0594010224506943e-11,,
13517,Y_332,1941-02-01,1941-02-15,0.0,0.8419368362153402,4.538062386581628e-06,2.0594010224506943e-11,,
13518,Y_332,1941-02-01,1941-02-22,0.0,0.8721456964344378,4.538062386581628e-06,2.0594010224506943e-11,,
13519,Y_332,1941-02-01,1941-03-01,0.0,0.9013426621860215,4.538062386581628e-06,2.0594010224506943e-11,,
13520,Y_3320,1943-11-27,1943-12-04,0.0,3.6653932941499527,5.230233683138637e-206,0.0,,
13521,Y_3320,1943-11-27,1943-12-11,0.0,3.9367527685959165,7.555199039664489e-206,0.0,,
13522,Y_3320,1943-11-27,1943-12-18,0.0,3.9618678288139644,2.792962123678618e-206,0.0,,
13523,Y_3320,1943-11-27,1943-12-25,0.0,4.67142695008329,4.200711200563545e-206,0.0,,
13524,Y_3321,1944-02-26,1944-03-04,0.0,1.7186206050151336,4.5531092135648263e-07,2.073080351064891e-13,,
13525,Y_3321,1944-02-26,1944-03-11,0.0,1.8204352161437098,4.5531092135648263e-07,2.073080351064891e-13,,
13526,Y_3321,1944-02-26,1944-03-18,0.0,1.9168494901686988,4.5531092135648263e-07,2.073080351064891e-13,,
13527,Y_3321,1944-02-26,1944-03-25,0.0,2.0086412221681167,4.5531092135648263e-07,2.073080351064891e-13,,
13528,Y_3322,1944-05-13,1944-05-20,0.0,5.732177084380409,0.027659177204062083,0.0007650300836057076,,
13529,Y_3322,1944-05-13,1944-05-27,0.0,6.251595578776172,0.027659177204062083,0.0007650300836057076,,
13530,Y_3322,1944-05-13,1944-06-03,0.0,6.731036780809929,0.027659177204062083,0.0007650300836057076,,
13531,Y_3322,1944-05-13,1944-06-10,0.0,7.178517791059453,0.027659177204062083,0.0007650300836057076,,
13532,Y_3323,1945-02-17,1945-02-24,0.0,1.6905253118864785,1.6679375673778764e-06,2.782015728670428e-12,,
13533,Y_3323,1945-02-17,1945-03-03,0.0,1.7705861613944824,1.6679375673778764e-06,2.782015728670428e-12,,
13534,Y_3323,1945-02-17,1945-03-10,0.0,1.8471802507472554,1.6679375673778764e-06,2.782015728670428e-12,,
13535,Y_3323,1945-02-17,1945-03-17,0.0,1.9207223645626994,1.6679375673778764e-06,2.782015728670428e-12,,
13536,Y_3324,1945-04-21,1945-04-28,0.0,15.329821053766137,3.273799308664453,10.71776191341185,,
13537,Y_3324,1945-04-21,1945-05-05,0.0,21.40366235811207,4.713916767791693,22.22101129366768,,
13538,Y_3324,1945-04-21,1945-05-12,0.0,24.190056195917304,5.347412623995889,28.5948217712706,,
13539,Y_3324,1945-04-21,1945-05-19,0.0,25.419398564759145,5.626082254229454,31.65280153135557,,
13540,Y_3325,1946-03-09,1946-03-16,0.0,2.2503680310500433,0.0,0.0,,
13541,Y_3325,1946-03-09,1946-03-23,0.0,3.182500989841809,0.0,0.0,,
13542,Y_3325,1946-03-09,1946-03-30,0.0,3.897751765507411,0.0,0.0,,
13543,Y_3325,1946-03-09,1946-04-06,0.0,4.500736062100087,0.0,0.0,,
13544,Y_3326,1946-05-11,1946-05-18,0.0,5.560230550104656,0.3744808904066175,0.14023593727973305,,
13545,Y_3326,1946-05-11,1946-05-25,0.0,5.772363198529843,0.36374351714491254,0.13230934626495128,,
13546,Y_3326,1946-05-11,1946-06-01,0.0,5.9654756450179685,0.35331401322317846,0.12483079193986832,,
13547,Y_3326,1946-05-11,1946-06-08,0.0,6.14200804118159,0.3431835512002726,0.11777494981443012,,
13548,Y_3327,1947-02-15,1947-02-22,0.0,2.347771178963398,1.6879961732585602e-10,2.849331080935543e-20,,
13549,Y_3327,1947-02-15,1947-03-01,0.0,2.6222165604326233,1.6879961732585602e-10,2.849331080935543e-20,,
13550,Y_3327,1947-02-15,1947-03-08,0.0,2.8705417382163723,1.6879961732585602e-10,2.849331080935543e-20,,
13551,Y_3327,1947-02-15,1947-03-15,0.0,3.099032115334866,1.6879961732585602e-10,2.849331080935543e-20,,
13552,Y_3328,1947-05-10,1947-05-17,0.0,12.540537218649478,2.6652593140860534,7.10360721132246,,
13553,Y_3328,1947-05-10,1947-05-24,0.0,12.990084429943428,2.770210314695064,7.674065187642925,,
13554,Y_3328,1947-05-10,1947-05-31,0.0,9.3966418341759,1.7676838847362621,3.1247063163562827,,
13555,Y_3328,1947-05-10,1947-06-07,0.0,10.831570002670377,2.0874526727177365,4.357458660836421,,
13556,Y_3329,1948-04-10,1948-04-17,0.0,4.156398372537853,0.0045825629050331865,2.0999882778586196e-05,,
13557,Y_3329,1948-04-10,1948-04-24,0.0,4.209102446770695,0.0045825629050331865,2.0999882778586196e-05,,
13558,Y_3329,1948-04-10,1948-05-01,0.0,4.261154642313231,0.0045825629050331865,2.0999882778586196e-05,,
13559,Y_3329,1948-04-10,1948-05-08,0.0,4.312578565563137,0.0045825629050331865,2.0999882778586196e-05,,
13560,Y_333,1941-04-26,1941-05-03,0.0,9.083744922045783,0.0,0.0,,
13561,Y_333,1941-04-26,1941-05-10,0.0,12.84635526589488,0.0,0.0,,
13562,Y_333,1941-04-26,1941-05-17,0.0,15.733507727979086,0.0,0.0,,
13563,Y_333,1941-04-26,1941-05-24,0.0,18.167489844091566,0.0,0.0,,
13564,Y_3330,1948-06-05,1948-06-12,0.0,6.951929883414508,0.27512148037710266,0.07569182896488848,,
13565,Y_3330,1948-06-05,1948-06-19,0.0,6.962470914721865,0.21019495292435436,0.044181918234871546,,
13566,Y_3330,1948-06-05,1948-06-26,0.0,7.146381960839989,0.21019495292435436,0.044181918234871546,,
13567,Y_3330,1948-06-05,1948-07-03,0.0,7.325666313550592,0.21019495292435436,0.044181918234871546,,
13568,Y_3331,1949-03-12,1949-03-19,0.0,3.90121140829501,0.000606793731216698,3.681986322438823e-07,,
13569,Y_3331,1949-03-12,1949-03-26,0.0,4.002177064824093,0.000606793731216698,3.681986322438823e-07,,
13570,Y_3331,1949-03-12,1949-04-02,0.0,4.10065748543563,0.000606793731216698,3.681986322438823e-07,,
13571,Y_3331,1949-03-12,1949-04-09,0.0,4.196827627371747,0.000606793731216698,3.681986322438823e-07,,
13572,Y_3332,1949-06-11,1949-06-18,0.0,7.2310545272198015,0.016845841537222187,0.00028378237709720036,,
13573,Y_3332,1949-06-11,1949-06-25,0.0,7.492749119100896,0.016845841537222187,0.00028378237709720036,,
13574,Y_3332,1949-06-11,1949-07-02,0.0,7.745605485266483,0.016845841537222187,0.00028378237709720036,,
13575,Y_3332,1949-06-11,1949-07-09,0.0,7.990462868115064,0.016845841537222187,0.00028378237709720036,,
13576,Y_3333,1949-12-17,1949-12-24,0.0,4.72010751918461,0.5759835731351677,0.33175707652155506,,
13577,Y_3333,1949-12-17,1949-12-31,0.0,5.038691369991462,0.6929421051724152,0.4801687611207785,,
